Sexo,Edad,REdad,EstCiv,ZONA,Region,Prov,Dis,TVidaAño,Ingreso,T_Plazo,T_Micro,T_Convenios,T_TC,T_EI,Deu_TOTAL_SBS,Deu_Emp_SBS,Deu_Pequ_SBS,Deu_Micr_SBS,Deu_ConR_SBS,Deu_ConN_SBS,Deu_Hipo_SBS,Lin_TCre_SBS,Deu_TCre_SBS,Deu_Conv_SBS,Deu_PLD_SBS,Deu_Vehi_SBS,Deu_Otro_SBS,Deu_HipTrad_SBS,Deu_MiViv_SBS
Femenino,55.0,[55 - 60>,Soltero,ZONA SUR,AREQUIPA,AREQUIPA,AREQUIPA,5.424657534246576,1024.22,0.0,0.0,0.0,0.0,0.0,5042.261048,,,2524.566632,2035.73484,481.959575,,2843.439534,2035.73484,,481.959575,,,,
Masculino,38.0,[35 - 40>,Soltero,ZONA 5,LIMA,LIMA,EL AGUSTINO,5.424657534246576,1389.42,0.0,0.0,0.0,0.0,0.0,23720.849606,,,,1694.799588,22026.050017,,3494.347379,1694.799588,22026.050017,,,,,
Femenino,56.0,[55 - 60>,Casado,ZONA 11,LIMA,LIMA,ANCON,5.424657534246576,1304.76,0.0,0.0,0.0,0.0,0.0,807.728674,,,,34.162384,773.566289,,1561.507365,807.728674,,,,,,
Femenino,52.0,[50 - 55>,Conviviente,ZONA NORTE,PIURA,PIURA,PIURA,5.424657534246576,1408.51,0.0,0.0,0.0,0.0,0.0,23445.450496,,21575.186707,,1870.263788,,,3288.797533,1870.263788,,,,,,
Masculino,49.0,[45 - 50>,Soltero,ZONA CENTRO,ANCASH,SANTA,CHIMBOTE,5.424657534246576,1634.27,0.0,1.0,0.0,1.0,0.0,15033.182596,,,7480.140459,7553.042137,,,8992.805755,7553.042137,,,,,,
Masculino,30.0,[30 - 35>,Soltero,ZONA 2,LIMA,LIMA,LOS OLIVOS,5.424657534246576,1656.68,0.0,0.0,0.0,0.0,0.0,11849.626584,,,,3211.137375,8638.489208,,5343.096951,3211.137375,,8638.489208,,,,
Masculino,39.0,[35 - 40>,Casado,ZONA 2,LIMA,LIMA,SAN MARTIN DE PORRES,5.424657534246576,1259.94,0.0,0.0,0.0,0.0,0.0,1524.940047,,,1199.040767,325.89928,,,1404.590613,325.89928,,,,,,
Femenino,43.0,[40 - 45>,Casado,ZONA 10,CALLAO,CALLAO,BELLAVISTA,5.424657534246576,1602.4,0.0,0.0,0.0,0.0,0.0,5592.678999,,,,1741.983556,3850.695443,,16809.273723,1741.983556,,3850.695443,,,,
Masculino,32.0,[30 - 35>,Soltero,ZONA NORTE,LAMBAYEQUE,CHICLAYO,CHICLAYO,5.421917808219178,984.38,0.0,0.0,0.0,0.0,0.0,480.06509,,,,480.06509,,,523.223706,480.06509,,,,,,
Femenino,41.0,[40 - 45>,Soltero,ZONA CENTRO,ANCASH,SANTA,NUEVO CHIMBOTE,5.413698630136986,1002.64,0.0,0.0,0.0,0.0,0.0,223.826652,,,223.826652,,,,,,,,,,,
Masculino,49.0,[45 - 50>,Soltero,ZONA 8,LIMA,LIMA,SAN JUAN DE MIRAFLORES,5.413698630136986,1952.8,0.0,0.0,0.0,0.0,0.0,9400.870161,,,,6448.776978,2952.093182,,10382.408359,8892.171976,,508.698184,,,,
Femenino,36.0,[35 - 40>,Soltero,ZONA 6,LIMA,LIMA,SAN MIGUEL,5.413698630136986,1404.36,0.0,0.0,0.0,0.0,0.0,485.378554,,,,485.378554,,,1096.265844,485.378554,,,,,,
Masculino,46.0,[45 - 50>,Soltero,ZONA 3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,5.413698630136986,1062.4,0.0,0.0,0.0,0.0,0.0,1455.704008,,,,,1455.704008,,,,,,,1455.704008,,
Femenino,33.0,[30 - 35>,Soltero,ZONA NORTE,CAJAMARCA,CAJAMARCA,CAJAMARCA,5.410958904109589,1309.74,0.0,0.0,0.0,0.0,0.0,4190.966084,,,,1348.088386,2842.877697,,1404.590613,1348.088386,848.472079,1994.405618,,,,
Femenino,40.0,[40 - 45>,Soltero,ZONA 7,LIMA,LIMA,MIRAFLORES,5.410958904109589,1684.8,0.0,0.0,0.0,0.0,0.0,397.59164,,,,397.59164,,,12196.300102,397.59164,,,,,,
Masculino,49.0,[45 - 50>,Soltero,ZONA CENTRO,ANCASH,HUARAZ,HUARAZ,5.410958904109589,1542.97,0.0,0.0,1.0,0.0,0.0,13327.52655,,,,310.154162,13017.372387,,5617.163412,310.154162,13017.372387,,,,,
Femenino,43.0,[40 - 45>,Soltero,ZONA CENTRO,ANCASH,HUARAZ,HUARAZ,5.410958904109589,732.48,0.0,0.0,1.0,0.0,0.0,8327.392942,,,,,8327.392942,,,,8327.392942,,,,,
Femenino,39.0,[35 - 40>,Soltero,ZONA SUR,ICA,ICA,ICA,5.4082191780821915,1652.53,0.0,0.0,0.0,0.0,0.0,10964.796163,,223.826652,,1967.050359,8773.91915,,6718.787255,6630.339157,,4004.189791,,106.440561,,
Masculino,49.0,[45 - 50>,Soltero,ZONA NORTE,LA LIBERTAD,TRUJILLO,TRUJILLO,5.405479452054794,889.76,0.0,0.0,0.0,0.0,0.0,3704.340527,,,,,3704.340527,,,,3704.340527,,,,,
Femenino,46.0,[45 - 50>,Casado,ZONA NORTE,PIURA,PIURA,PIURA,5.405479452054794,1332.98,0.0,0.0,1.0,0.0,0.0,20963.525179,,,,,20963.525179,,1370.332305,,20963.525179,,,,,
Femenino,42.0,[40 - 45>,Casado,ZONA 6,LIMA,LIMA,LINCE,5.397260273972603,1371.99,0.0,0.0,0.0,1.0,1.0,1193.490921,,,,1193.490921,,,8510.157588,117.780061,,1075.710859,,,,
Masculino,39.0,[35 - 40>,Soltero,ZONA SUR,TACNA,TACNA,TACNA,5.397260273972603,1304.76,0.0,0.0,0.0,0.0,0.0,14856.995546,,,,,14856.995546,,4453.922576,,,14856.995546,,,,
Masculino,49.0,[45 - 50>,Soltero,ZONA NORTE,PIURA,PIURA,PIURA,5.394520547945206,1440.05,0.0,0.0,0.0,0.0,0.0,10316.330935,,,,5242.946214,5073.38472,,5448.115793,5242.946214,,,5024.080164,49.304556,,
Femenino,41.0,[40 - 45>,Soltero,ZONA 2,LIMA,LIMA,LOS OLIVOS,5.391780821917808,1263.26,0.0,0.0,0.0,0.0,0.0,9019.140116,,,,21.274409,8997.865707,,959.232613,21.274409,8997.865707,,,,,
Masculino,56.0,[55 - 60>,Soltero,ZONA NORTE,PIURA,SULLANA,BELLAVISTA,5.389041095890411,1162.83,0.0,1.0,0.0,0.0,0.0,7402.514559,,,7402.514559,,,,685.166152,,,,,,,
Femenino,53.0,[50 - 55>,Soltero,ZONA 9,LIMA,LIMA,VILLA EL SALVADOR,5.389041095890411,651.84,0.0,1.0,0.0,0.0,0.0,71916.02261,,71913.316204,,2.706406,,,342.925659,2.706406,,,,,,
Masculino,41.0,[40 - 45>,Conviviente,ZONA 10,CALLAO,CALLAO,VENTANILLA,5.389041095890411,1069.87,0.0,1.0,0.0,0.0,0.0,1046.300102,,,,,1046.300102,,2033.299075,,,1046.300102,,,,
Femenino,50.0,[50 - 55>,Casado,ZONA 10,CALLAO,CALLAO,LA PERLA,5.3863013698630136,1628.46,0.0,0.0,0.0,0.0,0.0,8053.997944,,,,2696.759164,5357.23878,,21973.028434,8053.997944,,,,,,
Femenino,31.0,[30 - 35>,Soltero,ZONA SUR,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,5.3863013698630136,1458.31,0.0,0.0,0.0,1.0,1.0,903.206577,,,,903.206577,,,13013.120931,903.206577,,,,,,
Femenino,42.0,[40 - 45>,Soltero,ZONA 8,LIMA,LIMA,CHORRILLOS,5.3863013698630136,1660.0,0.0,0.0,0.0,1.0,0.0,5878.389859,,,,5878.389859,,,11416.611853,5878.389859,,,,,,
Femenino,42.0,[40 - 45>,Soltero,ZONA 8,LIMA,LIMA,CHORRILLOS,5.3863013698630136,1285.67,0.0,0.0,0.0,0.0,0.0,3403.100376,,,,77.098321,3326.002055,,2963.34361,77.098321,,3326.002055,,,,
Femenino,48.0,[45 - 50>,Casado,ZONA SUR,AREQUIPA,AREQUIPA,AREQUIPA,5.3863013698630136,1288.16,0.0,0.0,0.0,0.0,0.0,1267.502569,,,,1267.502569,,,3083.247687,1267.502569,,,,,,
Femenino,41.0,[40 - 45>,Soltero,ZONA NORTE,CAJAMARCA,CAJAMARCA,CAJAMARCA,5.3863013698630136,1467.44,0.0,0.0,1.0,0.0,0.0,1273.46694,,,,993.556012,279.910928,,5821.685508,993.556012,279.910928,,,,,
Masculino,39.0,[35 - 40>,Casado,ZONA CENTRO,JUNIN,HUANCAYO,HUANCAYO,5.383561643835616,2366.84,0.0,0.0,0.0,0.0,0.0,16976.608427,,,,8182.929085,8793.679342,,18808.927714,8182.929085,,8793.679342,,,,
Masculino,35.0,[35 - 40>,Soltero,ZONA NORTE,PIURA,PIURA,PIURA,5.383561643835616,1467.44,0.0,1.0,0.0,0.0,0.0,20808.763275,,20808.763275,,,,,1678.657074,,,,,,,
Masculino,50.0,[50 - 55>,Casado,ZONA NORTE,LA LIBERTAD,TRUJILLO,TRUJILLO,5.383561643835616,2570.88,0.0,0.0,0.0,0.0,0.0,4137.029804,,,,4137.029804,,,20983.213429,4137.029804,,,,,,
Femenino,47.0,[45 - 50>,Soltero,ZONA NORTE,LA LIBERTAD,TRUJILLO,TRUJILLO,5.380821917808219,1464.12,0.0,0.0,0.0,1.0,1.0,3043.26139,,,,3043.26139,,,19256.964713,3043.26139,,,,,,
Masculino,48.0,[45 - 50>,Soltero,ZONA 6,LIMA,LIMA,JESUS MARIA,5.3780821917808215,1640.08,0.0,0.0,0.0,0.0,0.0,6083.340184,,,,3678.180883,2405.159301,,3973.963686,3678.180883,,,2405.159301,,,
Femenino,40.0,[40 - 45>,Soltero,ZONA 12,LIMA,HUARAL,HUARAL,5.3780821917808215,1146.23,0.0,0.0,0.0,0.0,0.0,108.115793,,,,108.115793,,,2312.435765,108.115793,,,,,,
Masculino,58.0,[55 - 60>,Casado,ZONA CENTRO,JUNIN,CONCEPCION,CONCEPCION,5.3780821917808215,975.25,0.0,0.0,1.0,0.0,0.0,2328.506337,,,,,2328.506337,,,,2328.506337,,,,,
Masculino,57.0,[55 - 60>,Casado,ZONA 1,LIMA,LIMA,CARABAYLLO,5.375342465753425,1620.16,0.0,0.0,0.0,0.0,0.0,631.956149,,,,631.956149,,,6423.432682,631.956149,,,,,,
Masculino,51.0,[50 - 55>,Casado,ZONA 2,LIMA,LIMA,SAN MARTIN DE PORRES,5.375342465753425,3052.28,0.0,0.0,0.0,0.0,0.0,78811.740322,,,,,,78811.740322,1747.173689,,,,,,78811.740322,
Femenino,54.0,[50 - 55>,Soltero,ZONA NORTE,CAJAMARCA,CAJAMARCA,CAJAMARCA,5.375342465753425,1414.32,0.0,1.0,0.0,0.0,0.0,49578.033573,,49394.823569,,183.210003,,,4093.867762,183.210003,,,,,,
Masculino,47.0,[45 - 50>,Soltero,ZONA SELVA,SAN MARTIN,SAN MARTIN,TARAPOTO,5.375342465753425,1095.6,0.0,0.0,0.0,1.0,1.0,2614.080164,,,,99.50668,2514.573484,,1142.171976,99.50668,,2514.573484,,,,
Masculino,33.0,[30 - 35>,Soltero,ZONA CENTRO,ANCASH,HUARAZ,HUARAZ,5.372602739726028,1143.74,0.0,0.0,0.0,0.0,0.0,6103.021582,,,5405.262076,303.621103,394.138403,,675.005138,303.621103,,394.138403,,,,
Masculino,54.0,[50 - 55>,Casado,ZONA CENTRO,JUNIN,HUANCAYO,HUANCAYO,5.372602739726028,2144.06,0.0,0.0,0.0,0.0,0.0,23164.470709,,,,9012.963343,14151.507365,,14718.485782,9012.963343,8675.803357,5475.704008,,,,
Femenino,51.0,[50 - 55>,Casado,ZONA NORTE,CAJAMARCA,SAN MARCOS,CHANCAY,5.372602739726028,1358.71,0.0,0.0,0.0,0.0,0.0,19166.731757,,,,,3543.1963,15623.535457,,,3543.1963,,,,,15623.535457
Femenino,46.0,[45 - 50>,Divorciado,ZONA CENTRO,JUNIN,CHUPACA,CHUPACA,5.36986301369863,1232.55,0.0,0.0,1.0,0.0,0.0,12711.28126,,,,2043.91915,10667.36211,,685.166152,2043.91915,10667.36211,,,,,
Femenino,47.0,[45 - 50>,Soltero,ZONA SUR,AREQUIPA,AREQUIPA,CERRO COLORADO,5.367123287671233,1271.56,0.0,1.0,0.0,0.0,0.0,2896.282973,,,2896.282973,,,,,,,,,,,
Masculino,59.0,[55 - 60>,Casado,ZONA NORTE,PIURA,SULLANA,SULLANA,5.367123287671233,1639.25,0.0,0.0,1.0,0.0,0.0,24161.483384,,,,2550.585817,21610.897567,,2432.339842,2550.585817,19833.840356,1777.057211,,,,
Masculino,43.0,[40 - 45>,Casado,ZONA NORTE,LAMBAYEQUE,CHICLAYO,CHICLAYO,5.367123287671233,944.54,0.0,0.0,0.0,1.0,0.0,167.793764,,,,167.793764,,,171.291538,167.793764,,,,,,
Masculino,33.0,[30 - 35>,Soltero,ZONA NORTE,PIURA,MORROPON,LA MATANZA,5.367123287671233,1333.81,0.0,1.0,0.0,0.0,0.0,200675.796505,200675.796505,,,,,,,,,,,,,
Femenino,39.0,[35 - 40>,Casado,ZONA SUR,TACNA,TACNA,ALTO DE LA ALIANZA,5.367123287671233,1564.55,0.0,0.0,0.0,1.0,0.0,7571.171634,,,,6336.892771,1234.278862,,28043.107228,7571.171634,,,,,,
Masculino,50.0,[50 - 55>,Casado,ZONA 5,LIMA,LIMA,EL AGUSTINO,5.367123287671233,2013.71,0.0,0.0,0.0,0.0,0.0,37887.75608,,,,17170.705721,20717.050359,,18114.80644,17170.705721,20717.050359,,,,,
Masculino,50.0,[50 - 55>,Soltero,ZONA 4,LIMA,LIMA,BREÑA,5.364383561643836,2250.71,0.0,0.0,0.0,0.0,0.0,1076.998972,,,,179.30113,897.697841,,23049.331963,179.30113,,,897.697841,,,
Masculino,49.0,[45 - 50>,Casado,ZONA NORTE,LA LIBERTAD,TRUJILLO,TRUJILLO,5.364383561643836,1328.83,0.0,0.0,0.0,1.0,0.0,2533.323055,,,,503.076396,2030.246659,,8541.308667,2331.572456,,201.750599,,,,
Femenino,53.0,[50 - 55>,Soltero,ZONA SUR,CUSCO,CUSCO,CUSCO,5.364383561643836,1503.13,0.0,0.0,0.0,0.0,0.0,49318.7667,,,,7071.301815,42247.464885,,13271.901336,7071.301815,42247.464885,,,,,
Masculino,46.0,[45 - 50>,Casado,ZONA 5,LIMA,LIMA,ATE-VITARTE,5.358904109589041,2364.47,0.0,1.0,0.0,0.0,0.0,21922.195957,,10062.411784,,652.425488,11207.358684,,17189.962315,11859.784172,,,,,,
Masculino,53.0,[50 - 55>,Soltero,ZONA SUR,AREQUIPA,AREQUIPA,AREQUIPA,5.358904109589041,1789.6,0.0,0.0,1.0,0.0,0.0,11571.620417,,,,723.54916,10848.071257,,6577.595066,723.54916,10848.071257,,,,,
Femenino,46.0,[45 - 50>,Soltero,ZONA NORTE,LA LIBERTAD,TRUJILLO,TRUJILLO,5.358904109589041,1284.01,0.0,0.0,0.0,0.0,0.0,254.282288,,,,,254.282288,,6543.679342,,,254.282288,,,,
Masculino,37.0,[35 - 40>,Casado,ZONA 12,LIMA,BARRANCA,BARRANCA,5.358904109589041,1328.83,0.0,0.0,0.0,0.0,0.0,352.737238,,,,352.737238,,,4350.80507,352.737238,,,,,,
Femenino,55.0,[55 - 60>,Casado,ZONA 2,LIMA,LIMA,LOS OLIVOS,5.3561643835616435,1562.06,0.0,0.0,0.0,0.0,0.0,25651.668379,,,,708.078108,,24943.59027,5344.295991,708.078108,,,,,,24943.59027
Masculino,42.0,[40 - 45>,Conviviente,ZONA 9,LIMA,LIMA,PACHACAMAC,5.3561643835616435,1288.99,0.0,1.0,0.0,0.0,0.0,51647.807468,,51647.807468,,,,,1130.866735,,,,,,,
Femenino,56.0,[55 - 60>,Conviviente,ZONA 8,LIMA,LIMA,CHORRILLOS,5.3561643835616435,1030.86,0.0,1.0,0.0,0.0,0.0,7502.360397,,5072.648167,,1392.682425,1037.029804,,1881.40459,1506.752312,,922.959917,,,,
Femenino,55.0,[55 - 60>,Casado,ZONA 6,LIMA,LIMA,JESUS MARIA,5.3561643835616435,1395.23,0.0,0.0,0.0,1.0,1.0,2148.047276,,,,160.966084,1987.081192,,6295.649194,160.966084,,1987.081192,,,,
Masculino,38.0,[35 - 40>,Soltero,ZONA SELVA,LORETO,ALTO AMAZONAS,YURIMAGUAS,5.3561643835616435,1707.2,0.0,0.0,0.0,0.0,0.0,2012.202809,,,,1355.306611,656.896197,,14396.58102,2012.202809,,,,,,
Femenino,38.0,[35 - 40>,Soltero,ZONA NORTE,LAMBAYEQUE,CHICLAYO,CHICLAYO,5.3561643835616435,683.76,0.0,0.0,0.0,0.0,0.0,264.532374,,,,264.532374,,,411.099691,264.532374,,,,,,
Femenino,42.0,[40 - 45>,Casado,ZONA CENTRO,JUNIN,JAUJA,JAUJA,5.3561643835616435,1090.62,0.0,0.0,0.0,1.0,0.0,733.497773,,,,240.671462,492.82631,,3612.977046,240.671462,,492.82631,,,,
Femenino,48.0,[45 - 50>,Soltero,ZONA 7,LIMA,LIMA,MIRAFLORES,5.353424657534247,5098.6,0.0,0.0,0.0,0.0,0.0,138100.366563,,,,2738.859198,29726.149366,105635.357999,32383.497773,8332.360397,8686.776293,,15445.871873,,105635.357999,
Masculino,58.0,[55 - 60>,Soltero,ZONA 10,CALLAO,CALLAO,CALLAO,5.35068493150685,930.43,0.0,0.0,0.0,1.0,0.0,117.646454,,,,117.646454,,,650.907845,117.646454,,,,,,
Femenino,41.0,[40 - 45>,Soltero,ZONA CENTRO,JUNIN,HUANCAYO,HUANCAYO,5.347945205479452,1515.58,0.0,0.0,1.0,0.0,0.0,6961.747173,,,,76.169921,6885.577252,,10894.141829,76.169921,6885.577252,,,,,
Femenino,52.0,[50 - 55>,Conviviente,ZONA 7,LIMA,LIMA,LA MOLINA,5.347945205479452,2701.16,0.0,0.0,0.0,0.0,0.0,7926.522781,,,,7926.522781,,,63641.466255,7926.522781,,,,,,
Femenino,54.0,[50 - 55>,Casado,ZONA SUR,AREQUIPA,AREQUIPA,SOCABAYA,5.347945205479452,1606.4,0.0,0.0,0.0,0.0,0.0,11822.572798,,,,4996.461116,6826.111682,,16686.51593,9863.860911,,1958.711887,,,,
Femenino,46.0,[45 - 50>,Soltero,ZONA CENTRO,ANCASH,SANTA,CHIMBOTE,5.347945205479452,1226.74,0.0,0.0,1.0,0.0,0.0,10737.516272,,,,,10737.516272,,1000.342583,,9230.794792,1506.721479,,,,
Masculino,39.0,[35 - 40>,Soltero,ZONA 1,LIMA,LIMA,COMAS,5.347945205479452,1612.0,0.0,1.0,0.0,0.0,0.0,55026.067146,,54906.056868,,120.010277,,,6166.495375,120.010277,,,,,,
Femenino,43.0,[40 - 45>,Conviviente,ZONA 1,LIMA,LIMA,PUENTE PIEDRA,5.347945205479452,1032.52,0.0,0.0,0.0,0.0,0.0,782.836587,,,,,782.836587,,,,,782.836587,,,,
Femenino,54.0,[50 - 55>,Casado,ZONA CENTRO,JUNIN,HUANCAYO,EL TAMBO,5.347945205479452,1504.79,0.0,0.0,0.0,0.0,0.0,3238.982528,,,,3238.982528,,,10328.879753,3238.982528,,,,,,
Masculino,47.0,[45 - 50>,Soltero,ZONA 9,LIMA,LIMA,VILLA EL SALVADOR,5.347945205479452,1152.04,0.0,1.0,0.0,0.0,0.0,3607.434052,,,2594.391915,,1013.042137,,,,,1013.042137,,,,
Femenino,48.0,[45 - 50>,Soltero,ZONA 6,LIMA,LIMA,SAN MIGUEL,5.345205479452055,1039.16,0.0,0.0,0.0,0.0,0.0,485.666324,,,,,485.666324,,,,,,,485.666324,,
Masculino,34.0,[30 - 35>,Soltero,ZONA NORTE,PIURA,SULLANA,SULLANA,5.345205479452055,2364.47,0.0,0.0,0.0,0.0,0.0,12838.468653,,,,1092.846865,7060.421377,4685.200411,22783.271668,8153.268242,,,,,4685.200411,
Masculino,47.0,[45 - 50>,Casado,ZONA NORTE,CAJAMARCA,CAJAMARCA,CAJAMARCA,5.345205479452055,2500.68,0.0,0.0,0.0,0.0,0.0,7844.809866,,,,867.814319,6976.995546,,22696.128811,867.814319,,6976.995546,,,,
Femenino,33.0,[30 - 35>,Soltero,ZONA 4,LIMA,LIMA,LIMA,5.345205479452055,1804.0,0.0,0.0,0.0,1.0,0.0,20381.32237,,,,10736.807125,9644.515244,,16024.138403,11481.462829,,8899.85954,,,,
Femenino,39.0,[35 - 40>,Casado,ZONA 1,LIMA,LIMA,COMAS,5.33972602739726,1235.87,0.0,0.0,0.0,0.0,0.0,5151.236724,,,,142.504282,5008.732442,,4023.110654,1733.275094,,3417.96163,,,,
Masculino,42.0,[40 - 45>,Soltero,ZONA 6,LIMA,LIMA,SAN MIGUEL,5.33972602739726,1736.0,0.0,0.0,0.0,0.0,0.0,1940.959232,,,,1835.107913,105.851318,,5267.557382,1835.107913,,105.851318,,,,
Femenino,54.0,[50 - 55>,Casado,ZONA SUR,TACNA,TACNA,TACNA,5.33972602739726,1376.14,0.0,0.0,1.0,0.0,0.0,9185.066803,,,,13.360739,9171.706063,,5104.487838,13.360739,8654.501541,517.204522,,,,
Masculino,39.0,[35 - 40>,Casado,ZONA SUR,CUSCO,CUSCO,CUSCO,5.33972602739726,953.67,0.0,0.0,0.0,1.0,0.0,807.889688,,,,122.723535,685.166152,,1253.59027,122.723535,,685.166152,,,,
Masculino,54.0,[50 - 55>,Casado,ZONA NORTE,CAJAMARCA,CAJAMARCA,CAJAMARCA,5.3342465753424655,826.56,0.0,0.0,0.0,0.0,0.0,83.874614,,,,83.874614,,,342.583076,83.874614,,,,,,
Femenino,45.0,[45 - 50>,Conviviente,ZONA NORTE,LAMBAYEQUE,CHICLAYO,CHICLAYO,5.3342465753424655,1095.6,0.0,1.0,0.0,0.0,0.0,4013.665638,,4013.665638,,,,,,,,,,,,
Masculino,34.0,[30 - 35>,Soltero,ZONA 8,LIMA,LIMA,SAN JUAN DE MIRAFLORES,5.3342465753424655,1336.3,0.0,0.0,0.0,0.0,0.0,1345.162726,,,,1345.162726,,,1678.657074,1345.162726,,,,,,
Masculino,54.0,[50 - 55>,Soltero,ZONA 7,LIMA,LIMA,SAN ISIDRO,5.331506849315068,3135.76,0.0,0.0,0.0,0.0,0.0,10665.727989,,,,7685.594381,2980.133607,,34718.746145,10665.727989,,,,,,
Masculino,45.0,[45 - 50>,Soltero,ZONA NORTE,LAMBAYEQUE,CHICLAYO,CHICLAYO,5.331506849315068,1764.8,0.0,0.0,1.0,0.0,0.0,19773.744433,,,,1435.262076,18338.482356,,12612.213086,8134.491264,11639.253168,,,,,
Femenino,41.0,[40 - 45>,Casado,ZONA 6,LIMA,LIMA,SAN MIGUEL,5.328767123287672,2273.62,0.0,0.0,0.0,1.0,0.0,18423.850633,,,,18423.850633,,,12792.583076,8381.267557,,,,,,
Femenino,42.0,[40 - 45>,Conviviente,ZONA CENTRO,ANCASH,SANTA,NUEVO CHIMBOTE,5.326027397260274,1037.5,0.0,1.0,0.0,0.0,0.0,3476.488523,,,2969.972593,506.51593,,,2158.273381,506.51593,,,,,,
Masculino,43.0,[40 - 45>,Soltero,ZONA CENTRO,ANCASH,HUARAZ,HUARAZ,5.32054794520548,1295.63,0.0,0.0,0.0,0.0,0.0,1868.386433,,,,409.003083,1459.38335,,1027.749229,409.003083,,1459.38335,,,,
Femenino,36.0,[35 - 40>,Soltero,ZONA 4,LIMA,LIMA,BREÑA,5.32054794520548,1261.6,0.0,0.0,0.0,1.0,1.0,901.562178,,,,901.562178,,,2703.405275,364.659129,,536.903048,,,,
Masculino,57.0,[55 - 60>,Casado,ZONA 8,LIMA,LIMA,CHORRILLOS,5.32054794520548,1850.4,0.0,0.0,0.0,0.0,0.0,3600.849606,,,,3600.849606,,,15157.057211,3600.849606,,,,,,
Masculino,45.0,[45 - 50>,Casado,ZONA NORTE,PIURA,SULLANA,SULLANA,5.317808219178082,1071.53,0.0,1.0,0.0,0.0,0.0,2324.148681,,,1377.235354,7.153134,939.760191,,46.060294,7.153134,,939.760191,,,,
Masculino,57.0,[55 - 60>,Casado,ZONA SUR,ICA,ICA,ICA,5.317808219178082,2006.6,0.0,1.0,0.0,0.0,0.0,26538.657074,,23617.810894,,2920.84618,,,13497.77321,2920.84618,,,,,,
Femenino,52.0,[50 - 55>,Soltero,ZONA CENTRO,ANCASH,HUARAZ,HUARAZ,5.317808219178082,1264.09,0.0,0.0,1.0,0.0,0.0,17608.458376,,,,1594.566632,16013.891743,,2124.015073,1594.566632,13881.877355,1945.44707,,186.567317,,
Masculino,32.0,[30 - 35>,Conviviente,ZONA NORTE,CAJAMARCA,CAJAMARCA,CAJAMARCA,5.317808219178082,1593.6,0.0,0.0,0.0,0.0,0.0,12349.047619,,8696.608427,,2282.038369,1370.400822,,6602.192531,2282.038369,,1370.400822,,,,
Masculino,43.0,[40 - 45>,Soltero,ZONA 10,CALLAO,CALLAO,CALLAO,5.315068493150685,1479.06,0.0,1.0,0.0,0.0,0.0,11547.550531,,6395.868448,,,5151.682082,,,,,5151.682082,,,,
Femenino,48.0,[45 - 50>,Casado,ZONA 2,LIMA,LIMA,SAN MARTIN DE PORRES,5.315068493150685,1579.49,0.0,0.0,1.0,0.0,0.0,23040.414525,,,,11025.803357,12014.611168,,14302.843439,11025.803357,4436.892771,,7577.718396,,,
Femenino,40.0,[40 - 45>,Soltero,ZONA CENTRO,ANCASH,SANTA,NUEVO CHIMBOTE,5.315068493150685,1132.12,0.0,0.0,0.0,0.0,0.0,3325.782802,,,,837.245632,2488.53717,,1432.517985,837.245632,,2488.53717,,,,
Masculino,49.0,[45 - 50>,Casado,ZONA NORTE,LA LIBERTAD,TRUJILLO,TRUJILLO,5.3123287671232875,1552.1,0.0,0.0,0.0,1.0,0.0,5902.905104,,,,3585.200411,2317.704693,,9660.537855,5700.387118,,202.517985,,,,
Masculino,39.0,[35 - 40>,Casado,ZONA 1,LIMA,LIMA,CARABAYLLO,5.3123287671232875,2348.58,0.0,0.0,0.0,0.0,0.0,37307.091469,,,,10632.411784,26674.679684,,15073.997944,10632.411784,,26674.679684,,,,
Masculino,45.0,[45 - 50>,Soltero,ZONA NORTE,CAJAMARCA,CAJAMARCA,CAJAMARCA,5.30958904109589,3477.0,0.0,0.0,0.0,0.0,0.0,2208.194587,,,,2208.194587,,,14689.105858,2208.194587,,,,,,
Femenino,37.0,[35 - 40>,Casado,ZONA 7,LIMA,LIMA,SANTIAGO DE SURCO,5.30958904109589,1796.8,0.0,0.0,0.0,0.0,0.0,15293.281945,,,,5857.725248,9435.556697,,25468.444672,15293.281945,,,,,,
Masculino,52.0,[50 - 55>,Casado,ZONA 2,LIMA,LIMA,LOS OLIVOS,5.30958904109589,1279.03,0.0,0.0,0.0,1.0,1.0,15162.891401,,,,,15162.891401,,803.117505,,9517.060637,5645.830763,,,,
Masculino,36.0,[35 - 40>,Soltero,ZONA CENTRO,ANCASH,HUARAZ,HUARAZ,5.30958904109589,1406.02,0.0,0.0,0.0,0.0,0.0,7770.198698,,,,,7770.198698,,1027.749229,,,,7770.198698,,,
Masculino,57.0,[55 - 60>,Soltero,ZONA CENTRO,ANCASH,HUARAZ,HUARAZ,5.306849315068493,1154.53,0.0,0.0,1.0,0.0,0.0,7349.664268,,,,,7349.664268,,,,4985.841041,2363.823227,,,,
Masculino,50.0,[50 - 55>,Soltero,ZONA 7,LIMA,LIMA,LA MOLINA,5.301369863013699,3239.12,0.0,0.0,0.0,0.0,0.0,22024.898937,,,,22024.898937,,,42918.245974,22024.898937,,,,,,
